name,id,nametype,recclass,mass,fall,year,reclat,reclong
Asuka 881816,4525,Valid,H4,108.62,Found,1988,-72,26
David Glacier 92301,6607,Valid,LL5,108.7,Found,1992,-75.31667,162
Sayh al Uhaymir 480,48645,Valid,H4,108.746,Found,2007,20.3953,56.58882
Yamato 791029,26378,Valid,H5,108.8,Found,1979,-71.5,35.66667
Yamato 791919,27268,Valid,H4,108.81,Found,1979,-71.5,35.66667
Grove Mountains 021594,30707,Valid,L5,108.9,Found,2003,-72.82722,75.28083
Allan Hills A77188,1500,Valid,H5,109,Found,1977,-76.71667,159.66667
Elephant Moraine 87607,8157,Valid,L6,109,Found,1987,-76.26811,156.47653
Acfer 185,193,Valid,LL5,109,Found,1990,27.53333,3.83333
Miller Range 99323,16679,Valid,L5,109,Found,1999,-83.25,157
Dar al Gani 793,6340,Valid,LL6,109,Found,2000,27.46367,16.1465
Dhofar 681,7438,Valid,H5,109,Found,2001,19.30317,54.6985
Yamato 791080,26429,Valid,L6,109.19,Found,1979,-71.5,35.66667
Yamato 75129,25170,Valid,L6,109.2,Found,1975,-71.5,35.66667
Queen Alexandra Range 90272,19076,Valid,L5,109.2,Found,1990,-84.61234,162.13008
Queen Alexandra Range 93080,19169,Valid,L6,109.2,Found,1993,-84.60295,162.18347
Yamato 791637,26986,Valid,L4,109.23,Found,1979,-71.5,35.66667
Queen Alexandra Range 90264,19068,Valid,L5,109.3,Found,1990,-84.58572,162.58007
Yamato 8010,29057,Valid,L6,109.32,Found,1980,-71.5,35.66667
Asuka 881003,3712,Valid,L6,109.46,Found,1988,-72,26
Deakin 001,6625,Valid,Chondrite-ung,109.5,Found,1978,-30.88333,128.96667
Jiddat al Harasis 611,51960,Valid,H4,109.5,Found,2009,19.9576,56.06062
Yamato 790122,25471,Valid,Eucrite-pmict,109.54,Found,1979,-71.5,35.66667
Asuka 880880,3589,Valid,H4,109.62,Found,1988,-72,26
Allan Hills A77293,1603,Valid,L6,109.7,Found,1977,-76.71667,159.66667
Queen Alexandra Range 97182,20640,Valid,LL5,109.7,Found,1997,-84,168
LaPaz Icefield 02375,12642,Valid,LL5,109.91,Found,2002,-86.36667,-70
Yamato 794040,28994,Valid,L6,109.92,Found,1979,-71.5,35.66667
Meteorite Hills 00565,15800,Valid,L5,109.96,Found,2000,-79.68333,155.75
Yamato 75115,25156,Valid,L6,110,Found,1975,-71.5,35.66667
Elephant Moraine 87709,8259,Valid,L5,110,Found,1987,-76.18333,157.16667
Derrick Peak 88022,6673,Valid,"Iron, IIAB",110,Found,1988,-80.06667,156.38333
Acfer 081,90,Valid,LL5-6,110,Found,1990,27.53333,3.86667
Great Sand Sea 003,11183,Valid,Iron,110,Found,1991,26.05,25.66667
Dar al Gani 069,5585,Valid,L6,110,Found,1995,27.04767,16.4515
Reid 016,22571,Valid,Ureilite-pmict,110,Found,1995,-30.16667,129
Reid 017,22572,Valid,L3.7,110,Found,1995,-30.16667,128.91667
Dar al Gani 288,5836,Valid,LL3,110,Found,1997,27.32667,16.09567
Dar al Gani 339,5887,Valid,H5,110,Found,1997,27.1725,16.08133
Dar al Gani 681,6228,Valid,Ureilite,110,Found,1999,27.05,16.38333
Sayh al Uhaymir 019,23211,Valid,L6,110,Found,1999,20.68267,57.179
Dar al Gani 818,6365,Valid,H4/5,110,Found,2000,26.97583,16.467
Dhofar 022,6721,Valid,H3.9,110,Found,2000,19.02833,54.49167
Dhofar 676,7433,Valid,L6,110,Found,2001,19.22157,54.62478
Dhofar 1596,52602,Valid,H5-melt breccia,110,Found,2004,18.32117,54.1995
Dhofar 1632,55280,Valid,L5,110,Found,2004,18.57083,54.449
Dhofar 1469,51612,Valid,L~6,110,Found,2008,18.56177,54.17217
Sayh al Uhaymir 505,51867,Valid,L4-5,110,Found,2009,20.564,56.6655
Asuka 881548,4257,Valid,Achondrite-ung,110.16,Found,1988,-72,26
Dhofar 258,7041,Valid,H5,110.2,Found,2001,18.70933,54.303
Yamato 790502,25851,Valid,H4,110.28,Found,1979,-71.5,35.66667
Allan Hills 84100,702,Valid,H5,110.3,Found,1984,-76.74282,158.83369
Lewis Cliff 87223,13687,Valid,E3-an,110.3,Found,1987,-84.3704,161.3181
Meteorite Hills 96525,16584,Valid,H4,110.3,Found,1996,-79.68333,159.75
Queen Alexandra Range 99082,21534,Valid,H6,110.3,Found,1999,-84,168
Meteorite Hills 00569,15804,Valid,L6,110.34,Found,2000,-79.68333,155.75
MacAlpine Hills 02839,15127,Valid,EL3,110.4,Found,2002,-84.21667,160.5
Grosvenor Mountains 95615,11343,Valid,H6,110.5,Found,1995,-85.66667,175
Meteorite Hills 00612,15846,Valid,L5,110.51,Found,2000,-79.68333,155.75
Yamato 791775,27124,Valid,H6,110.58,Found,1979,-71.5,35.66667
Yamato 86272,29778,Valid,H4,110.69,Found,1986,-71.5,35.66667
Northwest Africa 2255,30915,Valid,L5,110.7,Found,2001,27.93333,-7.78333
Allan Hills 82123,499,Valid,L6,110.8,Found,1982,-76.94677,156.92971
Elephant Moraine 87759,8309,Valid,L6,110.8,Found,1987,-76.18333,157.16667
Dhofar 1421,35509,Valid,H~5,110.8,Found,2001,19.15725,54.71652
Allan Hills 82118,494,Valid,L6,110.9,Found,1982,-77.04408,157.2676
MacAlpine Hills 87301,15244,Valid,C3-ung,110.9,Found,1987,-84.21667,160.5
Queen Alexandra Range 97807,21262,Valid,LL5,110.9,Found,1997,-84,168
Acfer 016,26,Valid,H4-5,111,Found,1989,27.71667,4.48333
Elephant Moraine 90362,8771,Valid,L6,111,Found,1990,-76.27165,156.429
Hammadah al Hamra 034,11517,Valid,L6,111,Found,1990,28.86667,12.65
Hughes 023,11947,Valid,LL6,111,Found,1991,-30.085,129.10283
Dar al Gani 352,5900,Valid,L5,111,Found,1997,27.23867,16.12967
Dar al Gani 374,5922,Valid,L6,111,Found,1997,27.87333,15.9135
Dhofar 039,6738,Valid,H6,111,Found,1999,19.115,54.82367
Dhofar 209,6993,Valid,H4,111,Found,2001,18.49333,54.25167
Dhofar 380,7162,Valid,H5,111,Found,2001,19.10745,54.80967
Hammadah al Hamra 335,30723,Valid,H3,111,Found,2004,28.8316,12.63217
El M��dano 037,54505,Valid,L6,111,Found,2010,-24.85,-70.53333
Allan Hills A81113,2073,Valid,H5,111.1,Found,1981,-76.7114,158.77833
Asuka 881915,4624,Valid,L3,111.18,Found,1988,-72,26
Grosvenor Mountains 95588,11316,Valid,L6,111.2,Found,1995,-85.66667,175
Grosvenor Mountains 95591,11319,Valid,L6,111.2,Found,1995,-85.66667,175
Jiddat al Harasis 419,48570,Valid,H4,111.224,Found,2007,19.79752,56.43992
Asuka 881214,3923,Valid,H4,111.24,Found,1988,-72,26
Lewis Cliff 88175,13928,Valid,L3.4,111.3,Found,1988,-84.23816,161.43873
Jiddat al Harasis 615,51971,Valid,H5,111.3,Found,2009,19.15512,55.43118
Ramlat as Sahmah 313,51985,Valid,H6,111.3,Found,2009,20.79892,55.47203
Asuka 881476,4185,Valid,H5,111.37,Found,1988,-72,26
Elephant Moraine 96045,9639,Valid,L5,111.4,Found,1996,-76.18333,157.16667
Pecora Escarpment 91318,18609,Valid,L5,111.5,Found,1991,-85.6763,-69.08507
Queen Alexandra Range 93231,19320,Valid,L5,111.5,Found,1993,-84.59349,162.28567
Grove Mountains 050181,46927,Valid,H5,111.5,Found,2006,-72.965,75.22722
Ramlat as Sahmah 235,35667,Valid,H4,111.51,Found,2005,20.47393,55.93367
Asuka 881074,3783,Valid,L5,111.53,Found,1988,-72,26
Meteorite Hills 96529,16588,Valid,LL5,111.6,Found,1996,-79.68333,159.75
Meteorite Hills 01115,16348,Valid,L5,111.6,Found,2001,-79.68333,159.75
Meteorite Hills 00499,15734,Valid,L6,111.69,Found,2000,-79.68333,155.75
Elephant Moraine 83401,8036,Valid,LL6,111.7,Found,1983,-76.30694,157.18389
Northwest Africa 475,17743,Valid,H4,111.7,Found,1999,32.04333,-4.13667
Asuka 881163,3872,Valid,L6,111.77,Found,1988,-72,26
Elephant Moraine 99403,9946,Valid,L6,111.8,Found,1999,-76.18333,157.16667
Asuka 880712,3421,Valid,L6,111.85,Found,1988,-72,26
Acfer 036,46,Valid,L5/6,112,Found,1989,27.58333,4.25
Hammadah al Hamra 066,11549,Valid,L6,112,Found,1994,28.63367,12.724
Grosvenor Mountains 95662,11388,Valid,L6,112,Found,1995,-85.66667,175
Dar al Gani 171,5719,Valid,CO3,112,Found,1996,27.09617,16.02567
Dar al Gani 350,5898,Valid,L6,112,Found,1997,27.22483,16.24383
Dhofar 072,6771,Valid,H5,112,Found,1999,19.15733,54.8665
Dhofar 080,6779,Valid,H4,112,Found,1999,19.2375,54.72
Dar al Gani 824,6371,Valid,H5,112,Found,2000,26.99517,16.45217
Dar al Gani 906,6453,Valid,L6,112,Found,2000,27.09283,16.12717
Dhofar 350,7133,Valid,H5,112,Found,2001,18.82167,54.22667
Sayh al Uhaymir 323,34550,Valid,H6,112,Found,2001,20.99667,57.33
Sayh al Uhaymir 085,23277,Valid,CV3,112,Found,2002,21.06833,57.27
Thiel Mountains 08006,51023,Valid,H5,112,Found,2008,-85.16567,-94.74433
Yamato 74492,24870,Valid,H6,112.1,Found,1974,0,35.66667
Pecora Escarpment 91382,18673,Valid,L6,112.1,Found,1991,-85.69914,-68.9618
Ramlat al Wahibah 020,45891,Valid,H6,112.18,Found,2006,21.1273,58.4075
Allan Hills A77052,1366,Valid,L3.5,112.2,Found,1977,-76.71667,159.66667
Yamato 791988,27337,Valid,H4,112.26,Found,1979,-71.5,35.66667
Allan Hills 84151,753,Valid,H6,112.4,Found,1984,-76.75323,158.76609
Elephant Moraine 90506,8915,Valid,L6,112.4,Found,1990,-76.27552,156.43475
Johannessen Nunataks 03005,12181,Valid,H6,112.4,Found,2003,-72.89953,161.12953
Sayh al Uhaymir 426,35715,Valid,H4-5,112.41,Found,2005,20.92558,57.12225
Meteorite Hills 00498,15733,Valid,L6,112.46,Found,2000,-79.68333,155.75
Yamato 791636,26985,Valid,L4,112.52,Found,1979,-71.5,35.66667
Grove Mountains 021571,46760,Valid,H5,112.54,Found,2003,-72.93417,75.32583
Elephant Moraine 83326,7965,Valid,H5,112.6,Found,1983,-76.28278,157.21167
Yamato 791605,26954,Valid,H5,112.63,Found,1979,-71.5,35.66667
Asuka 881009,3718,Valid,H4,112.67,Found,1988,-72,26
Al Huwaysah 011,55411,Valid,L4-5,112.76,Found,2010,22.75978,55.3908
Queen Alexandra Range 99450,21896,Valid,H5,112.8,Found,1999,-84,168
Sayh al Uhaymir 048,23240,Valid,H5,112.8,Found,2000,21.00917,56.98694
Jiddat al Harasis 114,34026,Valid,H~4,112.8,Found,2004,19.76752,55.70583
Asuka 882094,4803,Valid,CO3,112.89,Found,1988,-72,26
Elephant Moraine 83400,8035,Valid,H5,112.9,Found,1983,-76.32917,157.20167
Lewis Cliff 87143,13610,Valid,L6,112.9,Found,1987,-84.34934,161.32419
Asuka 881026,3735,Valid,H3.0,112.9,Found,1988,-72,26
MacAlpine Hills 88162,15326,Valid,L6,112.9,Found,1988,-84.21667,160.5
Pecora Escarpment 91267,18558,Valid,H6,112.9,Found,1991,-85.66805,-68.69353
Elephant Moraine 99406,9949,Valid,H5,112.9,Found,1999,-76.18333,157.16667
Randsburg,44798,Valid,L5,112.9,Found,2005,35.4005,-117.66617
Asuka 880676,3385,Valid,H3.6,112.96,Found,1988,-72,26
Denman 004,6654,Valid,L6,113,Found,1991,-30.60217,129.96667
Dar al Gani 024,5540,Valid,H6,113,Found,1995,27.10483,16.01133
Dar al Gani 181,5729,Valid,L6,113,Found,1996,27.07583,16.45333
Dar al Gani 208,5756,Valid,H5-6,113,Found,1996,27.62467,16.0545
Hammadah al Hamra 174,11657,Valid,L6,113,Found,1996,28.6465,13.143
Bluewing 004,5082,Valid,L5,113,Found,1999,40.27537,-118.9461
Dar al Gani 837,6384,Valid,L6,113,Found,2000,27.2735,16.24017
Dhofar 559,7320,Valid,H5,113,Found,2001,18.71848,54.22
Dhofar 942,30522,Valid,L5,113,Found,2002,19.16667,54.40333
Meteorite Hills 01273,16505,Valid,H6,113.1,Found,2001,-79.68333,159.75
Asuka 880721,3430,Valid,H5,113.2,Found,1988,-72,26
Mount Wisting 95303,16813,Valid,H5,113.2,Found,1995,-86.45,-165.43333
Meteorite Hills 01272,16504,Valid,L5,113.2,Found,2001,-79.68333,159.75
Mason 001,15440,Valid,H5,113.3,Found,1977,-29.95,128.08333
MacAlpine Hills 88164,15328,Valid,H5,113.3,Found,1988,-84.21667,160.5
Grosvenor Mountains 95629,11356,Valid,L6,113.3,Found,1995,-85.66667,175
Asuka 881871,4580,Valid,H4,113.37,Found,1988,-72,26
Allan Hills 84134,736,Valid,L6,113.4,Found,1984,-76.90037,156.77608
Undulung,24121,Valid,L4,113.4,Fell,1986,66.13889,124.76667
Jiddat al Harasis 375,51642,Valid,L~4,113.4,Found,2003,19.30267,55.70097
Elephant Moraine 83315,7954,Valid,L6,113.5,Found,1983,-76.32972,157.255
Allan Hills 84093,695,Valid,H6,113.5,Found,1984,-76.86669,158.52076
Yamato 790382,25731,Valid,H4,113.61,Found,1979,-71.5,35.66667
Dhofar 1004,6804,Valid,H3,113.68,Found,2001,19.0448,54.50738
Blakeman,56564,Valid,L4,113.7,Found,1983,39.91667,-101.2
Allan Hills 84118,720,Valid,H6,113.7,Found,1984,-76.72107,159.35988
Lewis Cliff 85332,12802,Valid,C3-ung,113.7,Found,1985,-84.29006,161.33639
Lewis Cliff 87199,13664,Valid,L6,113.7,Found,1987,-84.27357,161.69601
Meteorite Hills 00611,15845,Valid,H6,113.77,Found,2000,-79.68333,155.75
Asuka 881478,4187,Valid,L4,113.79,Found,1988,-72,26
Pecora Escarpment 82524,18287,Valid,H4,113.8,Found,1982,-85.63333,-68.7
Queen Alexandra Range 99084,21536,Valid,LL5,113.8,Found,1999,-84,168
Thiel Mountains 99003,23955,Valid,H5,113.8,Found,2000,-85.16373,-94.59473
Shi��r 159,45957,Valid,H~5,113.8,Found,2007,18.2591,53.99205
Asuka 881698,4407,Valid,L5,113.84,Found,1988,-72,26
Allan Hills 84155,757,Valid,H5,113.9,Found,1984,-76.90557,156.85267
Elephant Moraine 96211,9802,Valid,L6,113.9,Found,1996,-76.18333,157.16667
Pecora Escarpment 02077,18259,Valid,LL6,113.92,Found,2002,-85.63333,-68.7
Yamato 74107,24485,Valid,H5,114,Found,1974,-71.81667,36.46389
Akmolla,429,Valid,H4,114,Found,1988,39.53833,59.55833
Acfer 183,191,Valid,H5,114,Found,1990,27.58333,4.16667
Elephant Moraine 90207,8616,Valid,L6,114,Found,1990,-76.28203,156.50975
Acfer 218,226,Valid,L6,114,Found,1991,27.54472,3.74306
Acfer 259,267,Valid,H3-6,114,Found,1991,27.52444,3.87361
Tanezrouft 037,23838,Valid,H4,114,Found,1992,25.60472,0.40306
Dar al Gani 131,5681,Valid,L6,114,Found,1996,27.1355,16.3205
Dar al Gani 518,6066,Valid,H6,114,Found,1997,27.14167,16.0865
Dar al Gani 1057,53767,Valid,LL5,114,Found,1998,27.28,16.14783
Dar al Gani 725,6272,Valid,L6,114,Found,1999,27.28333,16.1
Northwest Africa 253,17665,Valid,L5,114,Found,1999,29.91667,-5.58333
Dar al Gani 903,6450,Valid,H3-6,114,Found,2000,27.12267,16.50617
Dhofar 1055,6860,Valid,H4/5,114,Found,2000,18.97162,54.69287
Dhofar 111,6896,Valid,L5,114,Found,2000,18.1575,54.09333
Dhofar 771,7517,Valid,H5,114,Found,2000,18.85012,54.62327
Dhofar 650,7407,Valid,L6,114,Found,2001,19.19365,54.7766
Dhofar 956,30536,Valid,L4,114,Found,2002,19.21667,54.65667
Meteorite Hills 00617,15851,Valid,LL6,114.01,Found,2000,-79.68333,155.75
Yamato 793590,28939,Valid,L3,114.03,Found,1979,-71.5,35.66667
Asuka 881183,3892,Valid,L3,114.03,Found,1988,-72,26
Shi��r 109,35725,Valid,L~6,114.04,Found,2001,18.65415,53.92847
Yamato 74455,24833,Valid,L6,114.1,Found,1974,-71.73889,35.99444
Meteorite Hills A78016,16612,Valid,H6,114.1,Found,1978,-79.68333,155.75
Yamato 791661,27010,Valid,L4,114.1,Found,1979,-71.5,35.66667
Elephant Moraine 90363,8772,Valid,L6,114.3,Found,1990,-76.29193,156.35692
Areshima,2330,Valid,LL3.7,114.3,Found,1999,18.21233,10.17767
Meteorite Hills 00571,15806,Valid,LL6,114.33,Found,2000,-79.68333,155.75
Asuka 880869,3578,Valid,H3.8,114.34,Found,1988,-72,26
Yamato 791069,26418,Valid,H5/6,114.46,Found,1979,-71.5,35.66667
Allan Hills 84124,726,Valid,H5,114.5,Found,1984,-76.72475,158.7157
Lewis Cliff 85302,12775,Valid,Eucrite-pmict,114.5,Found,1985,-84.26719,161.36527
Meteorite Hills 01119,16352,Valid,H5,114.5,Found,2001,-79.68333,159.75
Dhofar 993,30557,Valid,H3.8,114.5,Found,2004,19.22483,54.89417
Biduna Blowhole 004,56590,Valid,H5,114.5,Found,2011,-31.03278,131.28553
Yamato 791580,26929,Valid,L6,114.6,Found,1979,-71.5,35.66667
LaPaz Icefield 02254,12521,Valid,H5,114.6,Found,2002,-86.36667,-70
Jiddat al Harasis 606,51955,Valid,H5,114.7,Found,2009,19.92943,55.92347
Queen Alexandra Range 94623,20254,Valid,L6,114.8,Found,1994,-84,168
Meteorite Hills 00591,15825,Valid,H6,114.82,Found,2000,-79.68333,155.75
Asuka 87321,2678,Valid,L6,114.88,Found,1987,-72,26
Elephant Moraine 87724,8274,Valid,L6,115,Found,1987,-76.26881,156.48278
Acfer 005,15,Valid,H3.9/4,115,Found,1989,27.6,3.83333
Acfer 048,58,Valid,H4-5,115,Found,1989,27.55,4.08333
Acfer 197,205,Valid,L6,115,Found,1991,27.55583,4.14
Sleeper Camp 004,23630,Valid,LL4,115,Found,1991,-30.36667,126.18333
Dar al Gani 193,5741,Valid,H6,115,Found,1996,27.11833,16.01017
Dar al Gani 244,5792,Valid,H5,115,Found,1997,27.18617,16.11117
Dar al Gani 425,5973,Valid,H4,115,Found,1998,27.45467,16.08733
Northwest Africa 004,17014,Valid,L4,115,Found,1999,29.91667,-5.58333
Dhofar 774,7520,Valid,L6,115,Found,2000,18.69225,54.59118
Caleta el Cobre 015,54633,Valid,L6,115,Found,2010,-24.25,-70.51667
El M��dano 023,54486,Valid,L6,115,Found,2010,-24.85,-70.53333
Acfer 332,339,Valid,CO3,115.02,Found,2001,27.73333,4.13333
Asuka 87244,2601,Valid,H6,115.03,Found,1987,-72,26
Elephant Moraine 83300,7940,Valid,H5,115.1,Found,1983,-76.28056,157.24028
Elephant Moraine 96347,9937,Valid,H5,115.1,Found,1996,-76.18333,157.16667
Yamato 75112,25153,Valid,L6,115.2,Found,1975,-71.5,35.66667
Dhofar 1180,33883,Valid,Lunar,115.2,Found,2005,18.91444,54.345
Yamato 791826,27175,Valid,Eucrite-pmict,115.35,Found,1979,-71.5,35.66667
Yamato 82049,29243,Valid,Howardite,115.35,Found,1982,-71.5,35.66667
Asuka 87154,2511,Valid,L3,115.39,Found,1987,-72,26
Allan Hills A77132,1444,Valid,H5,115.4,Found,1977,-76.71667,159.66667
Allan Hills A79045,1918,Valid,L3.5,115.4,Found,1979,-76.70278,159.40139
Al Huqf 003,436,Valid,L4,115.42,Found,2002,19.50695,57.11952
Ramlat al Wahibah 016,45887,Valid,L6,115.43,Found,2006,21.16638,58.41035
Sayh al Uhaymir 516,51998,Valid,H5,115.5,Found,2009,20.35648,56.54885
Asuka 881746,4455,Valid,H6,115.54,Found,1988,-72,26
MacAlpine Hills 88138,15302,Valid,H5,115.6,Found,1988,-84.21667,160.5
Yamato 74035,24413,Valid,L6,115.7,Found,1974,-71.80167,36.14306
Meteorite Hills A78011,16607,Valid,H5,115.7,Found,1978,-79.68333,155.75
Meteorite Hills 00522,15757,Valid,L5,115.74,Found,2000,-79.68333,155.75
Grove Mountains 022445,46899,Valid,L6,115.76,Found,2003,-72.77306,75.33917
Queen Alexandra Range 90240,19045,Valid,L5,115.8,Found,1990,-84.58294,162.77784
Queen Alexandra Range 97849,21303,Valid,H6,115.8,Found,1997,-84,168
Yamato 790337,25686,Valid,H4,115.82,Found,1979,-71.5,35.66667
Queen Alexandra Range 90253,19058,Valid,L5,115.9,Found,1990,-84.59512,162.31331
Grove Mountains 021803,46571,Valid,L5,115.9,Found,2003,-72.77417,75.33889
Carlisle Lakes 003,5273,Valid,H4/5,116,Found,1977,-29.15,127.16667
Elephant Moraine 86800,8048,Valid,L6,116,Found,1986,-76.32838,157.22983
Queen Alexandra Range 94297,19932,Valid,L6,116,Found,1994,-84,168
Dar al Gani 149,5697,Valid,L3-5,116,Found,1996,27.0465,16.37267
Dar al Gani 260,5808,Valid,H6,116,Found,1997,27.14767,16.08083
Northwest Africa 019,17029,Valid,L4,116,Found,1999,29.91667,-5.58333
Dhofar 341,7124,Valid,H5,116,Found,2000,19.32833,54.705
Dhofar 500,7261,Valid,Achondrite-ung,116,Found,2000,18.38667,54.20333
Dhofar 682,7439,Valid,H5/6,116,Found,2001,19.31245,54.71187
San Juan 016,49495,Valid,H5,116,Found,2008,-25.444167,-69.8715
Yamato 74507,24885,Valid,H4,116.1,Found,1974,0,35.66667
Elephant Moraine 87829,8379,Valid,L6,116.2,Found,1987,-76.28131,156.45469
Queen Alexandra Range 97403,20860,Valid,LL5,116.3,Found,1997,-84,168
Yamato 791857,27206,Valid,H4,116.34,Found,1979,-71.5,35.66667
Yamato 791833,27182,Valid,L5,116.35,Found,1979,-71.5,35.66667
Grove Mountains 052104,46468,Valid,L6,116.38,Found,2006,-72.77917,75.31583
Superior Valley 009,23756,Valid,L6,116.42,Found,2001,35.23583,-117.044
Asuka 881870,4579,Valid,LL4,116.48,Found,1988,-72,26
Dar al Gani 579,6126,Valid,H5,116.5,Found,1998,27.05267,16.43133
Shi��r 018,23553,Valid,L6,116.54,Found,2001,18.53733,53.93312
Jiddat al Harasis 234,35553,Valid,R5,116.56,Found,2005,19.99725,56.39057
Lewis Cliff 93802,14526,Valid,H5,116.6,Found,1993,-84.27411,161.68011
Coorara,5439,Valid,L6,116.7,Found,1966,-30.45,126.1
Queen Alexandra Range 93082,19171,Valid,L5,116.7,Found,1993,-84.59971,162.19633
Monte Colina,16724,Valid,L3,116.8,Found,1963,-29.4,139.98333
Elephant Moraine 83383,8018,Valid,L6,116.8,Found,1983,-76.32861,157.20444
Meteorite Hills 96518,16577,Valid,L6,116.8,Found,1996,-79.68333,159.75
Queen Alexandra Range 97612,21068,Valid,LL5,116.8,Found,1997,-84,168
Thiel Mountains 99010,23962,Valid,H5,116.8,Found,2000,-85.1654,-94.79735
Graves Nunataks 98009,11001,Valid,H5,116.9,Found,1998,-86.71667,-141.5
Acfer 220,228,Valid,H5,117,Found,1991,27.52417,3.79694
Dar al Gani 072,5588,Valid,H6,117,Found,1995,27.1055,16.04583
Dar al Gani 312,5860,Valid,H6,117,Found,1997,27.08867,16.14317
Queen Alexandra Range 97841,21295,Valid,LL5,117,Found,1997,-84,168
Jiddat al Harasis 016,12104,Valid,H5,117,Found,1999,19.34067,56.15333
Acfer 323,331,Valid,LL5,117,Found,2001,27.503,3.8795
Dhofar 1278,34497,Valid,H6,117,Found,2005,19.32681,54.76439
San Juan 051,52388,Valid,H5,117,Found,2009,-25.438667,-69.8865
Meteorite Hills 01069,16302,Valid,L5,117.1,Found,2001,-79.68333,159.75
Jiddat al Harasis 520,50931,Valid,L6,117.1,Found,2008,19.53048,55.18135
Ramlat as Sahmah 267,50955,Valid,LL6,117.1,Found,2008,20.5971,56.15087
Yamato 791008,26357,Valid,L6,117.17,Found,1979,-71.5,35.66667
Elephant Moraine 90727,9136,Valid,L6,117.2,Found,1990,-76.27099,156.48286
Pecora Escarpment 91003,18294,Valid,"Iron, IAB-MG",117.2,Found,1991,-85.67799,-69.0501
Dhofar 806,7552,Valid,L5,117.24,Found,2001,18.56528,54.0807
Sleeper Camp 012,23638,Valid,L6,117.3,Found,1991,-30.16867,126.28717
Elephant Moraine 90504,8913,Valid,L6,117.4,Found,1990,-76.27971,156.50692
Lahmada 010,12423,Valid,H6,117.4,Found,1999,27.16667,-9.5
Asuka 881007,3716,Valid,H4,117.49,Found,1988,-72,26
Allan Hills A78041,1657,Valid,L3.4,117.5,Found,1978,-76.71667,159.66667
Elephant Moraine 96046,9640,Valid,L6,117.5,Found,1996,-76.18333,157.16667
Coyote Dry Lake 134,30475,Valid,H5,117.5,Found,2000,35.0925,-116.76083
Yamato 791720,27069,Valid,CO3,117.52,Found,1979,-71.5,35.66667
Queen Alexandra Range 90245,19050,Valid,L5,117.6,Found,1990,-84.61019,162.14565
Lewis Cliff 97202,14615,Valid,L3.4,117.6,Found,1997,-84.26667,161.5
Meteorite Hills 00516,15751,Valid,L5,117.6,Found,2000,-79.68333,155.75
Elephant Moraine 90474,8883,Valid,L6,117.7,Found,1990,-76.26843,156.42926
Grosvenor Mountains 95587,11315,Valid,H6,117.7,Found,1995,-85.66667,175
Yamato 792762,28111,Valid,H5,117.94,Found,1979,-71.5,35.66667
Acfer 023,33,Valid,H3.8,118,Found,1989,27.51667,3.91667
Rio do Pires,22608,Valid,L6,118,Found,1991,-13.12333,-42.2885
Dar al Gani 152,5700,Valid,L6,118,Found,1996,27.186,16.13083
Dar al Gani 300,5848,Valid,H3-5,118,Found,1997,26.94467,16.17933
Dar al Gani 348,5896,Valid,H4,118,Found,1997,27.20217,16.05833
Dhofar 023,6722,Valid,H5,118,Found,2000,19.075,54.5
Acfer 374,32784,Valid,CO3,118,Found,2002,26.60867,4.053
El M��dano 048,55703,Valid,H5,118,Found,2011,-24.85,-70.53333
Jiddat al Harasis 074,33992,Valid,LL4,118.1,Found,2004,19.24414,55.03597
Yamato 86708,30214,Valid,H5,118.12,Found,1986,-71.5,35.66667
Queen Alexandra Range 99083,21535,Valid,LL5,118.2,Found,1999,-84,168
Meteorite Hills 00610,15844,Valid,H6,118.26,Found,2000,-79.68333,155.75
Meteorite Hills 00425,15660,Valid,Diogenite,118.3,Found,2000,-79.68333,155.75
