name,id,nametype,recclass,mass,fall,year,reclat,reclong
Alvord,2287,Valid,"Iron, IVA",17500,Found,1976,43.32222,-96.28889
Quija,22361,Valid,H,17450,Fell,1990,44.61667,126.13333
Springlake,23691,Valid,L6,17300,Found,1980,34.34444,-102.22361
El Paso de Aguila,45977,Valid,H5,17226,Fell,1977,25.37,-97.37
Lost City,14711,Valid,H5,17000,Fell,1970,36.00833,-95.15
Carichic,5270,Valid,H5,17000,Found,1983,27.93333,-107.05
Oum Dreyga,31282,Valid,H3-5,17000,Fell,2003,24.3,-13.1
Conception Junction,53877,Valid,"Pallasite, PMG-an",17000,Found,2006,40.266667,-94.683333
Lamesa,12452,Valid,"Iron, IAB-sLM",16900,Found,1981,32.88333,-101.88333
Snyder,23657,Valid,H3,16900,Found,1983,32.71667,-100.91667
Jiddat al Harasis 355,51623,Valid,L~6,16879.1,Found,2003,19.35885,55.54843
Kasauli,30740,Valid,H4,16820,Fell,2003,29.58333,77.58333
Emery,10031,Valid,Mesosiderite-A3,16700,Found,1962,43.56333,-97.58333
Ban Rong Du,4934,Valid,"Iron, ungrouped",16700,Fell,1993,16.66667,101.18333
D'Orbigny,7714,Valid,Angrite,16550,Found,1979,-37.66667,-61.65
Patuxent Range 91500,18119,Valid,L5,16540.6,Found,1991,-85.07424,-64.46576
Benedict,5017,Valid,"Iron, IIIAB",16380,Found,1970,41,-97.53333
Happy Canyon,11821,Valid,EL6/7,16300,Found,1971,34.80167,-101.56667
Cole Creek,5400,Valid,H5,16300,Found,1991,41.35,-99.11667
Sayh al Uhaymir 250,23423,Valid,H4-6,16200,Found,2003,20.58298,57.3165
Dar al Gani 477,6025,Valid,L6,16128,Found,1998,27.74767,16.003
Jiddat al Harasis 267,35584,Valid,Mesosiderite,16005.5,Found,2005,19.9997,56.41108
Hassayampa,11851,Valid,H4,16000,Found,1963,33.75,-112.66667
Allan Hills 84006,609,Valid,H4/5,16000,Found,1984,-76.76228,158.77438
Isheyevo,30726,Valid,CH/CBb,16000,Found,2003,53.61667,56.33333
Jiddat al Harasis 628,52779,Valid,H5,16000,Found,2009,19.83956,55.76756
Sayh al Uhaymir 499,52430,Valid,H5,15900,Found,2009,20.76467,57.26967
Hammadah al Hamra 148,11631,Valid,L5,15770,Found,1995,28.71967,12.86433
Ashuwairif 004,53630,Valid,L6,15750,Found,2008,29.36583,14.27611
Ellicott,10021,Valid,"Iron, IAB-ung",15700,Found,1960,38.80778,-104.56944
Rancho Gomelia,22391,Valid,"Iron, IIIAB",15650,Found,1975,24.51667,-105.25
Millarville,16642,Valid,"Iron, IVA",15636,Found,1977,50.79722,-114.30944
Claytonville,5375,Valid,L5,15600,Found,1964,34.34667,-101.49
Blanca Estela,45973,Valid,"Iron, IAB complex",15600,Found,2002,-25,-69.5
Haxtun,11863,Valid,H/L4,15500,Found,1975,40.45667,-102.57834
Baszk’_wka,4957,Valid,L5,15500,Fell,1994,52.03333,20.93583
Allan Hills A77226,1537,Valid,H4,15323,Found,1977,-76.71667,159.66667
S’£o Jo’£o Nepomuceno,23170,Valid,"Iron, IVA-an",15300,Found,1960,-21.55,-43.01667
Tinnie,24006,Valid,"Iron, IVB",15300,Found,1978,33.38333,-105.25
Dhofar 360,7143,Valid,LL3-6,15300,Found,2000,19.04002,54.78383
Derrick Peak A78001,6677,Valid,"Iron, IIAB",15200,Found,1978,-80.06667,156.38333
Ybbsitz,30360,Valid,H4,15000,Found,1977,47.96,14.89
Tanezrouft 028,23829,Valid,H3,15000,Found,1991,25.25306,0.14028
Dar al Gani 956,6496,Valid,L6,15000,Found,1997,27.13267,15.9925
Dhofar 224,7008,Valid,H4,14974,Found,2001,19.15833,54.57333
Dhofar 1027,6829,Valid,H5/6,14944,Found,2003,18.66003,54.24553
Dar al Gani 595,6142,Valid,H5,14931,Found,1998,27.63917,15.90133
Patricia,18115,Valid,H5,14900,Found,1983,32.5,-102.03333
Indian’_polis,12031,Valid,"Iron, IIAB",14850,Found,1989,-19.16667,-47.83333
Acfer 379,35338,Valid,H4,14764,Found,2004,27.4114,3.70467
Ashuwairif 001,51563,Valid,H4,14566,Found,2008,29.35944,14.25528
Edmonson (b),7769,Valid,H4,14402,Found,1981,34.28333,-101.83333
Allan Hills A78084,1699,Valid,H3.9,14280,Found,1978,-76.71667,159.66667
Ningbo,16980,Valid,"Iron, IVA",14250,Fell,1975,29.86667,121.48333
Zaoyang,30391,Valid,H5,14250,Fell,1984,32.3,112.75
Laochenzhen,12466,Valid,H5,14250,Fell,1987,33.13333,115.16667
Thika,54493,Valid,L6,14200,Fell,2011,-1.00278,37.15028
Moorabie,16735,Valid,L3.8-an,14040,Found,1965,-30.01667,141.06667
Verissimo,24163,Valid,"Iron, IIIAB",14000,Found,1965,-19.73333,-48.31667
Cruz del Eje,51739,Valid,"Iron, IAB complex",14000,Found,1971,-30.75,-64.78333
El Bahrain,7790,Valid,L6,14000,Found,1983,28.6,26.4
Dhofar 1493,51054,Valid,L6,14000,Found,2008,18.67378,54.45017
Qulumat Nadqan 001,51400,Valid,L3.7,13901,Found,2008,23.14302,49.53252
Mount Baldr A76002,16765,Valid,H6,13773,Found,1976,-77.58389,160.37361
Yamato 000593,24355,Valid,Martian (nakhlite),13713,Found,2000,-71.5,35.66667
Gaines County Park,10844,Valid,H5,13700,Found,1977,32.83333,-102.73333
Stump Spring 083,52752,Valid,LL6,13700,Found,2010,35.98728,-115.85828
Page City,18070,Valid,"Iron, IVA",13630,Found,1980,39.16667,-101.28333
Dhofar 721,7477,Valid,H4,13605,Found,2001,18.79167,54.15333
Felsted,10082,Valid,"Iron, IIIAB",13500,Found,1977,54.99056,9.49194
Kalahari 009,30738,Valid,Lunar (basalt),13500,Found,1999,-20.9818,22.9766
Hammadah al Hamra 019,11502,Valid,H6,13431,Found,1990,29.06667,12.68333
Kabo,12220,Valid,H4,13400,Fell,1971,11.85,8.21667
Sueilila,45010,Valid,LL6,13266,Found,2005,24.63633,-14.71633
Nazareth (e),16932,Valid,H6,13100,Found,1977,34.58333,-102.05
Guanaco,11433,Valid,"Iron, IIG",13100,Found,2000,-25.1,-69.53333
Seagraves,23469,Valid,H4,13000,Found,1962,32.93333,-102.58333
Talpa,23793,Valid,H6,13000,Found,1963,31.86667,-99.58333
Floyd,10113,Valid,L4,13000,Found,1966,34.19333,-103.575
Park,18104,Valid,L6,13000,Found,1969,39.11,-100.36167
Hardtner,11827,Valid,L6,13000,Found,1972,37.06667,-98.66167
Uruachic,24130,Valid,"Iron, IIIAB",13000,Found,1989,27.85,-108.23333
Jiddat al Harasis 574,51916,Valid,H4-6,13000,Found,2009,19.75377,56.29692
Caldwell,5197,Valid,L-imp melt,12900,Found,1961,37.03333,-97.625
Smara,23648,Valid,Eucrite-pmict,12870,Found,2000,26.68333,-11.73333
Al Huqf 064,48536,Valid,H4,12834,Found,2002,19.40412,57.27497
Pampa (d),18086,Valid,L5,12800,Found,1986,-23.2,-70.43333
Ramlat as Sahmah 276,50964,Valid,L6,12800,Found,2008,20.5225,56.11768
Divnoe,7650,Valid,Achondrite-ung,12700,Found,1981,45.7,43.7
O'Donnell,17987,Valid,H5,12700,Found,1992,32.91217,-101.91867
ShiÅ™r 168,52604,Valid,H5,12688,Found,2004,18.60667,53.95117
Mayerthorpe,15449,Valid,"Iron, IAB complex",12610,Found,1964,53.775,-115.03333
Peekskill,18782,Valid,H6,12570,Fell,1992,41.28333,-73.91667
Djebel In-Azzene,7655,Valid,"Iron, IIIAB",12500,Found,1990,27.86667,0.45
Dergaon,6664,Valid,H5,12500,Fell,2001,26.68333,93.86667
Pampa Providencia,18092,Valid,"Iron, IIIAB",12400,Found,1994,-24.45,-69.57167
Dhofar 446,7221,Valid,L5,12400,Found,2001,18.93805,54.68658
San Borjita,23118,Valid,L4,12300,Found,1983,-27.55861,-56.13444
Albion,457,Valid,"Iron, IVA",12280,Found,1966,46.83333,-117.25
Colonia Obrera,5405,Valid,"Iron, IIIE",12200,Found,1973,24.01667,-104.66667
Jiddat al Harasis 664,56219,Valid,H5,12175,Found,2011,19.82562,55.684
Los Vientos 028,57338,Valid,H~5,12110,Found,2012,-24.68333,-69.76667
Ragland,22372,Valid,LL3.4,12100,Found,1982,34.76778,-103.55
Karasburg,12257,Valid,"Iron, IIIAB?",12000,Found,1964,-27.66667,18.96667
Boolka,5108,Valid,H5,12000,Found,1968,-30.06667,141.06667
Starvation Lake,23714,Valid,LL3.9,12000,Found,1975,-30.46667,141.08333
Allan Hills 84005,608,Valid,L5,12000,Found,1984,-76.89102,156.89321
New Halfa,16954,Valid,L4,12000,Fell,1994,15.36667,35.68333
Hammadah al Hamra 051,11534,Valid,H6,12000,Found,1994,28.8435,12.99683
Bechar 002,4989,Valid,H6,12000,Found,1998,30.83333,-3.33333
Great Sand Sea 019,11190,Valid,LL6,12000,Found,1999,25.53667,25.65778
Devgaon,6694,Valid,H3.8,12000,Fell,2001,19,81
Ashuwairif 002,51564,Valid,L5/6,11953,Found,2008,29.37972,14.26972
Acfer 353,359,Valid,Eucrite-cm,11935,Found,2001,27.48917,3.89
Elephant Moraine 87538,8088,Valid,L6,11894,Found,1987,-76.18333,157.16667
Waka,24200,Valid,H6,11875,Found,1963,36.15,-101.05
Safsaf,22795,Valid,L6,11870,Found,1998,30.26667,-4.66667
Derrick Peak A78007,6683,Valid,"Iron, IIAB",11800,Found,1978,-80.06667,156.38333
Ragland Hill,56382,Valid,H5,11800,Found,1980,34.78333,-103.66667
McKenzie Draw (a),15461,Valid,H4,11800,Found,1989,32.925,-102.625
Little River (b),14666,Valid,H4/5,11700,Found,1965,38.44,-98.06667
Willow Grove,24277,Valid,"Iron, ungrouped",11700,Found,1995,-38.10306,146.18111
Sayh al Uhaymir 277,23450,Valid,H6,11643,Found,2002,20.16658,57.07545
Kokubunji,12342,Valid,L6,11510,Fell,1986,34.3,133.95
Lewis Cliff 85319,12789,Valid,H5,11491,Found,1985,-84.26398,161.39532
Dar al Gani 399,5947,Valid,L5,11455,Found,1998,27.86667,15.94283
Novosibirsk,17932,Valid,H5/6,11410,Found,1978,55,82.9
Rakity,22375,Valid,L3,11400,Found,1971,51.8,79.9
Dhofar 1558,53884,Valid,L4,11400,Found,2009,18.39317,54.66433
Clifford,5380,Valid,L6,11360,Found,1962,39.1,-103.25833
Corowa,5446,Valid,"Iron, IIF",11340,Found,1964,-36,146.36667
Nazareth (iron),16933,Valid,"Iron, IIIAB",11310,Found,1968,34.52667,-102.105
Binya,5052,Valid,"Iron, IIIF",11300,Found,1981,-34.225,146.38167
Grayton,11177,Valid,H5,11300,Found,1983,30.31167,-86.16667
Darinskoe,6602,Valid,"Iron, IIC",11200,Found,1984,51.41667,51.96667
Jiddat al Harasis 426,48577,Valid,L6,11170.1,Found,2007,19.93787,56.39555
Jaralito,12073,Valid,"Iron, IAB-MG",11138,Found,1977,26.26583,-103.885
Barrilla,4952,Valid,H5,11100,Found,1994,30.78333,-103.46667
Answer,2309,Valid,Iron,11090,Found,1970,-21.65972,140.90694
Bison,5061,Valid,LL6,11000,Found,1958,38.30667,-99.71
Yamato 75102,25143,Valid,L4/5,11000,Found,1975,-71.5,35.66667
Aldama (a),459,Valid,"Iron, IIIAB",11000,Found,1985,28.83333,-105.86667
Goronyo,34019,Valid,H4,11000,Found,2001,13.26667,5.4
Elyria,10030,Valid,"Iron, IIIAB",10900,Found,1971,38.28,-97.365
Kenna,12277,Valid,Ureilite,10900,Found,1972,33.9,-103.55333
Jiddat al Harasis 003,12091,Valid,L5,10830,Found,1999,19.53,55.75833
Credo,5468,Valid,L6,10820,Found,1967,-30.36667,120.73333
Yamato 81124,29185,Valid,H5,10790,Found,1981,-71.5,35.66667
Finney,10104,Valid,L5,10700,Found,1962,34.26667,-101.56667
Derrick Peak A78013,6689,Valid,"Iron, IIAB",10600,Found,1978,-80.06667,156.38333
Muslyumovo,16884,Valid,H4,10580,Found,1964,55.3,53.2
Allan Hills A77250,1561,Valid,"Iron, IAB-MG",10555,Found,1977,-76.71667,159.66667
Nahuel Niyeu,50766,Valid,H5,10540,Found,2005,-40.53333,-66.63333
Allan Hills A77283,1593,Valid,"Iron, IAB-MG",10510,Found,1977,-76.71667,159.66667
Tambakwatu,23795,Valid,L6,10500,Fell,1975,-7.75,112.76667
Dhofar 1026,6828,Valid,H6,10500,Found,2003,18.65952,54.2463
Vitoria da Conquista,48953,Valid,"Iron, IVA",10500,Found,2007,-14.83861,-40.83611
Allan Hills A76003,1310,Valid,L6,10495,Found,1976,-76.71667,159.66667
Shalim 003,23516,Valid,H5,10350,Found,2001,18.18233,55.50183
Shalim 004,23517,Valid,H5,10350,Found,2001,18.18233,55.50183
Ramlat as Sahmah 204,35638,Valid,L6,10248.8,Found,2003,20.6282,56.19198
Raghunathpura,22371,Valid,"Iron, IIAB",10200,Fell,1986,27.72528,76.465
Fermo,10091,Valid,H3-5,10200,Fell,1996,43.18111,13.75333
ShiÅ™r 036,23571,Valid,H3,10175,Found,2002,18.50755,53.99325
Lonewolf Nunataks 94104,14688,Valid,H6,10172,Found,1994,-81.33333,152.83333
Asuka 881986,4695,Valid,L6,10147,Found,1988,-72,26
Dhofar 069,6768,Valid,H4,10083,Found,1999,19.15867,54.731
Reckling Peak A79015,22470,Valid,Mesosiderite-an,10022,Found,1979,-76.21541,158.5392
Sayh al Uhaymir 425,35714,Valid,L5-6,10006.7,Found,2005,20.93015,57.14505
Sombrerete,23664,Valid,"Iron, IAB-sHL",10000,Found,1958,23.63333,-103.66667
Lismore,14660,Valid,"Iron, IIIAB?",10000,Found,1959,-35.95,143.33333
Lazarev,12745,Valid,"Iron, ungrouped",10000,Found,1961,-71.95,11.5
Tugalin-Bulen,24062,Valid,H6,10000,Fell,1967,45.46667,105.38333
Kalvesta,12237,Valid,H4,10000,Found,1968,38.08333,-100.25
Egvekinot,7773,Valid,"Iron, IAB-sLM",10000,Found,1970,66.8,178.2
Gascoyne Junction,10865,Valid,H5,10000,Found,1978,-24.5,115.18333
Pampa (b),18084,Valid,L4/5,10000,Found,1986,-23.2,-70.43333
Pampa (e),18087,Valid,L6,10000,Found,1987,-23.2,-70.43333
El Idrissia,7807,Valid,L6,10000,Fell,1989,34.41667,3.25
Grosvenor Mountains 95500,11228,Valid,L6,10000,Found,1995,-85.66667,175
Djoumine,7657,Valid,H5-6,10000,Fell,1999,36.95,9.55
Tagish Lake,23782,Valid,C2-ung,10000,Fell,2000,59.70444,-134.20139
Derrick Peak 00200,6666,Valid,"Iron, IIAB",10000,Found,2000,-80.06667,156.38333
Plateau du Tademait 003,31298,Valid,L5,10000,Found,2002,28.29833,0.66667
Hope Creek,11906,Valid,LL6,9830,Found,1998,65.38333,-146.26667
Shields,23533,Valid,H5,9780,Found,1962,38.7,-100.35
Northwest Africa 778,17849,Valid,H4,9747,Found,1999,29.41667,-5.26667
Mulberry Draw,16845,Valid,L5,9716,Found,1963,35.63333,-100.13333
Dhofar 131,6916,Valid,H5/6,9680,Found,2000,19.136,54.82267
Acfer 371,34017,Valid,L5,9608,Found,2002,27.67817,4.46533
Verkhnyi Saltov,31352,Valid,"Iron, IIIAB",9530,Found,2001,50.11112,36.8001
Fluvanna (a),10116,Valid,L5,9500,Found,1967,32.8,-101.11667
Reggane 003,22555,Valid,H4,9500,Found,1989,25.63333,0.5
Ash Creek,48954,Valid,L6,9500,Fell,2009,31.805,-97.01
Shalim 009,51962,Valid,L6,9472.2,Found,2009,18.87253,55.47592
Ural,24126,Valid,OC,9400,Found,1981,55.8,66
Buffalo Gap,51831,Valid,"Iron, IAB-ung",9300,Found,2003,32.24611,-99.99306
Allan Hills A77231,1542,Valid,L6,9270,Found,1977,-76.71667,159.66667
De’çn Funes,6635,Valid,H5,9260,Found,1977,-30.43333,-64.2
Tiffa 007,23997,Valid,H5,9250,Found,2001,20.20117,11.587
Queen Alexandra Range 90200,19005,Valid,H4,9216.7,Found,1990,-84.59784,162.25299
Armel,2336,Valid,L5,9200,Found,1967,39.76667,-102.13333
Dhofar 772,7518,Valid,L6,9187,Found,2000,19.0855,54.76243
Bernic Lake,54851,Valid,"Iron, IAB-MG",9162,Found,2002,50.43845,-95.52937
Palo Verde Mine,31284,Valid,L6,9158,Found,2004,34.71457,-114.19142
Bouri,47701,Valid,H4,9100,Found,1996,10.26667,40.56667
ShiÅ™r 007,23545,Valid,Ureilite,9024,Found,2001,18.2925,53.5675
Yamato 82111,29305,Valid,H6,9011,Found,1982,-71.5,35.66667
Granes,10956,Valid,L6,9000,Fell,1964,42.9,2.25
Allan Hills 84004,607,Valid,H4,9000,Found,1984,-76.73156,158.67942
El Atchane 003,7780,Valid,L6,9000,Found,1991,29.75944,4.20861
Lonewolf Nunataks 94103,14687,Valid,L6,9000,Found,1994,-81.33333,152.83333
Dar al Gani 901,6448,Valid,H4,9000,Found,1998,27.88083,16.9135
Danby Dry Lake,5510,Valid,H6,8991,Found,2000,34.216667,-115.05
Hyattville,52755,Valid,L6,8911,Found,2008,44.33823,-107.67405
Ramlat as Sahmah 271,50959,Valid,L6,8904,Found,2008,20.5247,56.12155
Ivanovka,12061,Valid,H5,8870,Found,1983,54.5,52.8
Spade,23686,Valid,H6,8860,Found,2000,34.00111,-102.12833
Dhofar 058,6757,Valid,H4,8852,Found,1999,19.17067,54.75967
Yamato 791785,27134,Valid,H5,8826,Found,1979,-71.5,35.66667
Motpena (a),16760,Valid,L6,8810,Found,1968,-31.1,138.26667
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962,12.5,0.7
Frenchman Bay,10182,Valid,H3.5,8800,Found,1964,-30.60833,115.16667
Dhofar 146,6931,Valid,L6,8795,Found,2000,18.34367,54.41567
Acfer 348,354,Valid,L5,8750,Found,2001,27.97933,4.27817
Redfields,22551,Valid,"Iron, ungrouped",8740,Found,1969,-30.71667,116.5
Allan Hills A80101,1929,Valid,L6,8725,Found,1980,-76.77389,159.275
ZakÅäodzie,30390,Valid,Enst achon-ung,8680,Found,1998,50.76278,22.86611
Timber Lake,57160,Valid,H3,8660,Found,2011,45.425,-101.097
Lazbuddie,12746,Valid,LL5,8600,Found,1970,34.5,-102.75
Seibert (b),23480,Valid,L6,8600,Found,1991,39.27667,-102.88667
Fife,30563,Valid,H5,8600,Found,2003,31.38972,-99.40583
Hardesty,11825,Valid,"Iron, IIIAB",8580,Found,1986,36.57,-101.19
Sayh al Uhaymir 008,23200,Valid,Martian (shergottite),8579,Found,1999,20.9805,57.319
Patuxent Range 91501,18120,Valid,L7,8550.6,Found,1991,-84.71667,-64.5
Sayh al Uhaymir 423,35712,Valid,H6,8507.7,Found,2005,21.01332,57.09173
Reckling Peak A78002,22457,Valid,H4,8483,Found,1978,-76.26667,159.25
Gaylord,10868,Valid,H4,8480,Found,1983,39.61667,-98.7
Jiddat al Harasis 293,35611,Valid,L5,8420,Found,2005,19.79363,56.47927
Otinapa,18043,Valid,"Pallasite, PMG",8400,Found,1986,24.18333,-105.03333
Harleton,11830,Valid,L6,8360,Fell,1961,32.675,-94.51167
Taouz 002,23875,Valid,LL6,8350,Found,1999,30.9,-3.96667
Delaware,6640,Valid,L4,8346,Found,1972,35.28333,-93.5
Roosevelt County 102,22757,Valid,L5,8345,Found,1988,33.995,-103.25
Pecora Escarpment 82503,18266,Valid,L6,8308,Found,1982,-85.63333,-68.7
Bouvante,5120,Valid,Eucrite-mmict,8300,Found,1978,44.92222,5.26778
Asuka 9048,4881,Valid,L5,8270.54,Found,1990,-72,26
ShiÅ™r 043,23578,Valid,"Iron, IIIAB",8267,Found,2003,18.59243,53.81247
Hammadah al Hamra 236,11719,Valid,L4,8261,Found,1997,28.52633,13.06517
Paposo 004,57171,Valid,L3.1,8250,Found,2011,-25,-70.46667
Slovak,23647,Valid,H5,8220,Found,1962,34.65,-91.58333
Reid 010,22565,Valid,H6,8220,Found,1986,-30.32167,128.85
Elephant Moraine 82603,7828,Valid,H5,8210,Found,1982,-76.29861,157.33083
Kennard,12279,Valid,H5,8200,Found,1961,41.48333,-96.16667
Lovina,45978,Valid,"Iron, ungrouped",8200,Found,1981,-8.65,115.21667
Dar al Gani 487,6035,Valid,L6,8189,Found,1997,27.38333,16.41667
Dar al Gani 638,6185,Valid,H4,8170,Found,1998,26.95,16.15
Springer,23688,Valid,H5,8143,Found,1965,36.34611,-97.185
Elephant Moraine 87500,8051,Valid,Mesosiderite-B,8132,Found,1987,-76.05029,156.07013
Asuka 881785,4494,Valid,H4,8121,Found,1988,-72,26
Leoville,12766,Valid,CV3,8100,Found,1961,39.63333,-100.46722
Sawyer,53806,Valid,H4,8100,Found,2006,37.52392,-98.62993
Los Vientos 020,57330,Valid,H4,8100,Found,2010,-24.68333,-69.76667
Al Huqf 011,444,Valid,L6,8056,Found,2002,19.86607,57.0032
Northwest Africa 841,17867,Valid,L6,8012,Found,2001,30.19267,-9.03667
Enshi,10038,Valid,H5,8000,Fell,1974,30.3,109.5
Allan Hills 87900,1038,Valid,L6,8000,Found,1987,-76.75009,159.34471
Alnif,2282,Valid,H5,8000,Found,1992,30.66667,-5.16667
Queen Alexandra Range 93012,19101,Valid,H6,8000,Found,1993,-84.57534,162.93682
Grosvenor Mountains 95501,11229,Valid,L6,8000,Found,1995,-85.66667,175
Northwest Africa 512,17763,Valid,L4,8000,Found,1999,23.6,-5
Talbachat n'a’Àt Isfoul,23792,Valid,LL3,8000,Found,1999,29.98333,-5.23333
Dhofar 405,7187,Valid,H5,8000,Found,2001,19.3023,54.53087
Northwest Africa 6963,54565,Valid,Martian (shergottite),8000,Found,2011,28.002467,-11.131583
Lewis Cliff 87030,13504,Valid,H5,7986.5,Found,1987,-84.28333,161.08333
Kaffir (c),12225,Valid,L6,7947,Found,1980,34.67167,-101.815
Elephant Moraine A79001,10002,Valid,Martian (shergottite),7942,Found,1979,-76.29083,157.26667
Warden,24213,Valid,H5,7868,Found,1989,-23.26667,116.93333
Hammadah al Hamra 320,11803,Valid,H6,7823,Found,2001,28.97067,12.206
Wimberley,24282,Valid,"Iron, IIIAB",7800,Found,1976,29.96667,-98.11667
Kyle,12389,Valid,L6,7780,Found,1965,29.975,-97.86667
Dar al Gani 994,6534,Valid,H4/5,7769,Found,2002,27.48717,16.44533
Sayh al Uhaymir 016,23208,Valid,H6,7745,Found,1999,20.97867,57.32717
Ohuma,17996,Valid,L5,7700,Fell,1963,6.75,8.5
Dhofar 1576,51864,Valid,L5,7700,Found,2010,18.51667,54.23333
Dhofar 1733,57433,Valid,L3,7700,Found,2011,19.15823,54.88668
Dawn (a),6618,Valid,H6,7682,Found,1981,34.86,-102.12
Williston,24275,Valid,"Iron, IIIAB",7645,Found,1962,47.98333,-103.65
La Ci’©nega,51052,Valid,H6,7632,Found,2007,30.20186,-111.93587
Sutton,23763,Valid,H5,7600,Found,1964,40.6,-97.86667
Brandon,5132,Valid,L6/7,7580,Found,1975,40.81,-101.80167
Sayh al Uhaymir 272,23445,Valid,H5,7563,Found,2003,20.78667,57.21405
Allan Hills 84002,605,Valid,L6,7554,Found,1984,-76.74254,158.82886
Dhofar 1562,51567,Valid,L6,7550,Found,2004,18.926,54.39888
Elephant Moraine 87536,8086,Valid,L6,7526.4,Found,1987,-76.18333,157.16667
Jiddat al Harasis 098,12157,Valid,H4,7521.32,Found,2002,19.2286,56.09232
Ella Island,10018,Valid,L6,7500,Found,1971,72.88333,-25.11667
Kimbolton,12312,Valid,H4,7500,Found,1976,-40.07139,175.73028
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977,33.83333,115.83333
Jiddat al Harasis 279,35596,Valid,L6,7494.2,Found,2005,19.97303,55.9528
Millrose,16686,Valid,L6,7464,Found,1984,-26.33333,121
Queen Alexandra Range 93011,19100,Valid,H4,7459.8,Found,1993,-84.61597,162.44741
Idalia,11998,Valid,H,7400,Found,1968,39.695,-102.295
Dhofar 617,7374,Valid,H6,7395,Found,2001,19.161,54.70645
Dar al Gani 478,6026,Valid,L6,7367,Found,1998,27.75467,15.98183
Elephant Moraine 87533,8083,Valid,L6,7364.8,Found,1987,-76.18333,157.16667
Lahmada,12414,Valid,H6,7360,Found,1998,27.16667,-9.5
Ijopega,12004,Valid,H6,7330,Fell,1975,-6.03333,145.36667
Graves Nunataks 98001,10993,Valid,H5,7296.7,Found,1998,-86.71667,-141.5
ShiÅ™r 025,23560,Valid,L6,7293.48,Found,1998,18.1074,53.8319
Dhofar 276,7059,Valid,H5,7285,Found,2001,18.65,54.135
Pecora Escarpment 91011,18302,Valid,L5,7272.6,Found,1991,-85.67367,-69.02959
Qarat al Milh 001,35461,Valid,LL4-6,7269,Found,2005,21.37015,57.7291
Inman,12036,Valid,L/LL3.4,7250,Found,1966,38.25,-97.66667
Bir Rebaa,5054,Valid,H6,7200,Found,1993,31.66667,8.41667
Bluewing 005,5083,Valid,L5,7200,Found,1999,40.28563,-118.94657
Derrick Peak A78002,6678,Valid,"Iron, IIAB",7188,Found,1978,-80.06667,156.38333
Ramlat as Sahmah 252,35681,Valid,L4,7171,Found,2005,20.0534,56.46612
Dar al Gani 256,5804,Valid,LL5-6,7141,Found,1997,27.06117,16.17817
Jiddat al Harasis 369,51636,Valid,H~5,7100,Found,2003,19.28525,55.82243
Los Vientos 012,57197,Valid,H6,7090,Found,2011,-24.68333,-69.76667
Los Vientos 023,57333,Valid,L6,7090,Found,2011,-24.68333,-69.76667
Salla,23110,Valid,L6,7000,Found,1963,66.8,28.45
Ipiranga,12043,Valid,H6,7000,Fell,1972,-25.5,-54.5
Sfax,23512,Valid,L6,7000,Fell,1989,34.75,10.71667
Ipitinga,12044,Valid,H5,7000,Found,1989,0.35,-53.81667
Hidden Valley,11882,Valid,"Iron, IIIAB",7000,Found,1991,-19.11667,145.41667
Dashoguz,6604,Valid,H5,7000,Fell,1998,41.98444,59.685
Northwest Africa 256,17668,Valid,LL5,7000,Found,1999,29.91667,-5.58333
Jiddat al Harasis 407,48558,Valid,H6,7000,Found,2006,19.80152,56.6103
Tissint,54823,Valid,Martian (shergottite),7000,Fell,2011,29.48195,-7.61123
MacAlpine Hills 88108,15272,Valid,H5,6988.4,Found,1988,-84.21667,160.5
Merweville,15493,Valid,L5,6970,Found,1977,-32.75833,21.68333
Dhofar 375,7157,Valid,LL4-6,6933,Found,2000,19.03822,54.79423
PleÅ™coi,51706,Valid,L5-6,6913,Fell,2008,45.275,26.70972
Allan Hills 84055,657,Valid,H5,6900.5,Found,1984,-76.72944,158.74157
Viedma,24172,Valid,L5,6900,Found,2003,-41.06667,-62.85
Coonana,5437,Valid,H4,6800,Found,1962,-29.85,140.7
Gunlock,11453,Valid,L3.2,6800,Found,1982,37.28333,-113.78333
Dhofar 435,7212,Valid,H6,6800,Found,2001,18.8871,54.52505
Kavarpura,47351,Valid,"Iron, IIE-an",6800,Fell,2006,25.14333,75.81333
Los Vientos 010,57195,Valid,H5,6800,Found,2011,-24.68333,-69.76667
Yamato 791869,27218,Valid,H5,6784,Found,1979,-71.5,35.66667
Sayh al Uhaymir 035,23227,Valid,H5,6760,Found,2000,20.67367,57.18
Jiddat al Harasis 501,50917,Valid,H5,6751.4,Found,2007,19.75313,56.30913
Sayh al Uhaymir 072,23264,Valid,H5,6750,Found,2001,20.63817,57.169
Yamato 8435,29482,Valid,L6,6748,Found,1984,-71.5,35.66667
Eva,10066,Valid,H5,6700,Found,1965,36.81667,-101.90833
Acfer 001,11,Valid,L6,6700,Found,1989,27.5,3.61667
Zegdou,30398,Valid,H3,6700,Found,1998,29.75,-4.5
Sarir Tibesti 001,23185,Valid,H5,6697,Found,1994,24.297,18.41433
Oliver,18014,Valid,L6,6690,Found,1984,41.2,-103.68333
Lemmon,12762,Valid,H5,6680,Found,1984,45.93333,-102.18333
